Oligo31918	2.582097558374021	1	1	1	None	None	None	0.1662948866181302	0.14894
Oligo25856	3.0539095055917223	1	1	1	None	None	None	0.2604164895386397	0.21428999999999998
Oligo16058	2.9036258887003807	1	1	1	None	None	None	0.2289077302776623	0.2670499999999999
Oligo11914	5.049652200845869	1	1	1	None	None	None	0.2114530155305886	0.09303
Oligo78358	5.540516153912304	1	1	1	None	None	None	0.2641637533978869	0.28988
Oligo10077	4.616597042621089	1	1	1	None	None	None	0.41512451781161686	0.08526
Oligo49548	17.86446948609932	1	1	1	None	None	None	0.26365111661175433	0.19822000000000012
Oligo10858	23.193634532249384	1	1	1	None	None	None	0.09852558228497332	0.3299399999999997
Oligo25298	5.1326421897704355	1	1	1	None	None	None	0.1915129185792207	0.27209999999999995
Oligo85910	9.371685395557499	1	1	1	None	None	None	0.2541536177115904	0.17697999999999992
Oligo80514	2.567017828760207	1	1	1	None	None	None	0.153246494644796	0.20455
Oligo22863	4.009906853437861	1	1	1	None	None	None	0.29785787099258076	0.08108
Oligo78292	11.336751980301589	1	1	1	None	None	None	0.35060866993404227	0.3548200000000001
Oligo49261	2.79644635782402	1	1	1	None	None	None	0.18159147901076966	0.22451000000000002
Oligo25538	6.123589675688816	1	1	1	None	None	None	0.29506043273655747	0.21357000000000007
Oligo84204	5.190842411329401	1	1	1	None	None	None	0.1992256386815856	0.18181
Oligo32259	2.4825171256193537	1	1	1	None	None	None	0.09649624034265458	0.15941999999999998
Oligo762	2.4062323479890715	1	1	1	None	None	None	0.19428093821118797	0.15716
Oligo49629	3.601044381699634	1	1	1	None	None	None	0.24688154773371163	0.13448
Oligo39618	4.438008119580577	1	1	1	None	None	None	0.2203307289227019	0.06251000000000001
Oligo32224	6.075735944153506	1	1	1	None	None	None	0.3520742047953831	0.13275000000000003
Oligo17780	4.426280636873903	1	1	1	None	None	None	0.06397530264304552	0.16116999999999998
Oligo39141	15.192953225830324	1	1	1	None	None	None	0.09002707840910407	0.1581199999999999
Oligo11882	10.369577245235366	1	1	1	None	None	None	0.3485708111627608	0.24306000000000008
Oligo10731	5.69329566757323	1	1	1	None	None	None	0.16750801452366715	0.15957
Oligo44447	5.695618011799671	1	1	1	None	None	None	0.4039089082741725	0.15326999999999996
Oligo11187	8.330933574186792	1	1	1	None	None	None	0.044032908955617844	0.07747
Oligo41855	5.5119305692536535	1	1	1	None	None	None	0.030084193994327824	0.09660999999999999
